drugbank_id,name,pubchem_id,stitch_id_flat,stitch_id_sterio,umls_cui_from_label,lower,upper,side_effect_name
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0026826,0.01,1.0,Hypertonia
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0003834,0.01,1.0,Arterial insufficiency
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0003862,0.01,1.0,Arthralgia
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0015967,0.01,1.0,Body temperature increased
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0015230,0.01,1.0,Dermatitis
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0013395,0.01,1.0,Dyspepsia
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0013390,0.01,1.0,Dysmenorrhoea
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0013378,0.01,1.0,Dysgeusia
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0009806,0.01,1.0,Constipation
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0149931,0.01,1.0,Migraine
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0011991,0.01,1.0,Diarrhoea
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0231528,0.01,1.0,Myalgia
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0010200,0.01,1.0,Cough
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0009806,0.01,1.0,Constipation
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0009450,0.01,1.0,Infection
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0008031,0.01,1.0,Chest pain
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0006277,0.01,1.0,Bronchitis
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0004604,0.01,1.0,Back pain
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0003864,0.01,1.0,Arthritis
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0003862,0.01,1.0,Musculoskeletal discomfort
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0003467,0.01,1.0,Anxiety
DB00966,Telmisartan,65999,CID100065999,CID000065999,C0000737,0.01,1.0,Gastrointestinal pain
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0233632,0.01,1.0,Mental disability
DB00982,Isotretinoin,5282379,CID100005538,CID005282379,C0853700,0.1,1.0,Application site erythema
DB00982,Isotretinoin,5282379,CID100005538,CID005282379,C2721737,0.1,1.0,Application site stinging
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0008031,0.01,1.0,Chest pain
DB00990,Exemestane,60198,CID100060198,CID000060198,C0700590,0.1,1.0,Hyperhidrosis
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0003862,0.01,1.0,Musculoskeletal discomfort
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0003467,0.01,1.0,Anxiety
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0003123,0.01,1.0,Decreased appetite
DB00993,Azathioprine,2265,CID100002265,CID000002265,C0040034,0.01,1.0,Thrombocytopenia
DB00990,Exemestane,60198,CID100060198,CID000060198,C0917801,0.1,1.0,Insomnia
DB00990,Exemestane,60198,CID100060198,CID000060198,C0600142,0.1,1.0,Menopausal symptoms
DB00990,Exemestane,60198,CID100060198,CID000060198,C0235886,0.01,1.0,Oedema peripheral
DB00990,Exemestane,60198,CID100060198,CID000060198,C0231528,0.1,1.0,Musculoskeletal discomfort
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0004093,0.01,1.0,Asthenia
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0009676,0.01,1.0,Confusional state
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0009938,0.01,1.0,Contusion
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0231218,0.01,1.0,Discomfort
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0151889,0.01,1.0,Hyperreflexia
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0043251,0.01,1.0,Injury
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0042571,0.01,1.0,Vertigo
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0034150,0.01,1.0,Vascular purpura
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0032285,0.01,1.0,Pneumonia
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0030554,0.01,1.0,Paraesthesia
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0020538,0.01,1.0,Hypertension
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0020039,0.01,1.0,Hostility
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0017574,0.01,1.0,Gingivitis
DB00996,Gabapentin,3446,CID100003446,CID000003446,C0016204,0.01,1.0,Flatulence
DB00990,Exemestane,60198,CID100060198,CID000060198,C0162298,0.1,1.0,Joint stiffness
DB00990,Exemestane,60198,CID100060198,CID000060198,C0042963,0.01,1.0,Vomiting
DB00990,Exemestane,60198,CID100060198,CID000060198,C0009806,0.01,1.0,Constipation
DB00990,Exemestane,60198,CID100060198,CID000060198,C0004604,0.1,1.0,Back pain
DB00990,Exemestane,60198,CID100060198,CID000060198,C0003864,0.1,1.0,Arthritis
DB00990,Exemestane,60198,CID100060198,CID000060198,C0003862,0.1,1.0,Musculoskeletal discomfort
DB00990,Exemestane,60198,CID100060198,CID000060198,C0003123,0.01,1.0,Decreased appetite
DB00990,Exemestane,60198,CID100060198,CID000060198,C0002170,0.01,1.0,Alopecia
DB00990,Exemestane,60198,CID100060198,CID000060198,C0000737,0.01,1.0,Gastrointestinal pain
DB00986,Glycopyrronium,3494,CID100003494,CID000003494,C0917801,0.01,1.0,Insomnia
DB00986,Glycopyrronium,3494,CID100003494,CID000003494,C0043352,0.01,1.0,Dry mouth
DB00986,Glycopyrronium,3494,CID100003494,CID000003494,C0042029,0.01,1.0,Urinary tract infection
DB00986,Glycopyrronium,3494,CID100003494,CID000003494,C0027441,0.01,1.0,Nasopharyngitis
DB00986,Glycopyrronium,3494,CID100003494,CID000003494,C0018681,0.01,1.0,Headache
DB00986,Glycopyrronium,3494,CID100003494,CID000003494,C0017160,0.01,1.0,Gastroenteritis
DB00990,Exemestane,60198,CID100060198,CID000060198,C0007286,0.01,1.0,Carpal tunnel syndrome
DB00990,Exemestane,60198,CID100060198,CID000060198,C0011570,0.01,1.0,Depression
DB00990,Exemestane,60198,CID100060198,CID000060198,C0030196,0.1,1.0,Pain in extremity
DB00990,Exemestane,60198,CID100060198,CID000060198,C0011991,0.01,1.0,Diarrhoea
DB00990,Exemestane,60198,CID100060198,CID000060198,C0030193,0.01,1.0,Pain
DB00990,Exemestane,60198,CID100060198,CID000060198,C0029456,0.01,1.0,Osteoporosis
DB00990,Exemestane,60198,CID100060198,CID000060198,C0029408,0.1,1.0,Osteoarthritis
DB00990,Exemestane,60198,CID100060198,CID000060198,C0027497,0.1,1.0,Nausea
DB00990,Exemestane,60198,CID100060198,CID000060198,C0026858,0.1,1.0,Musculoskeletal pain
DB00990,Exemestane,60198,CID100060198,CID000060198,C0018681,0.1,1.0,Headache
DB00990,Exemestane,60198,CID100060198,CID000060198,C0017178,0.01,1.0,Gastrointestinal disorder
DB00990,Exemestane,60198,CID100060198,CID000060198,C0016658,0.01,1.0,Multiple fractures
DB00990,Exemestane,60198,CID100060198,CID000060198,C0015672,0.1,1.0,Asthenia
DB00990,Exemestane,60198,CID100060198,CID000060198,C0015230,0.01,1.0,Dermatitis
DB00990,Exemestane,60198,CID100060198,CID000060198,C0013395,0.01,1.0,Dyspepsia
DB00990,Exemestane,60198,CID100060198,CID000060198,C0012833,0.01,1.0,Dizziness
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0009763,0.01,1.0,Conjunctivitis
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0006277,0.01,1.0,Bronchitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0027441,0.1,1.0,Nasopharyngitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0231218,0.01,1.0,Ill-defined disorder
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0332534,0.01,1.0,Induration
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0004093,0.01,1.0,Asthenia
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0265031,0.01,1.0,Haemorrhoidal haemorrhage
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0004096,0.01,1.0,Asthma
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0231807,0.01,1.0,Dyspnoea exertional
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0231528,0.01,1.0,Musculoskeletal discomfort
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0004691,0.01,1.0,Balanoposthitis
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0000737,0.01,1.0,Abdominal pain
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0005741,0.01,1.0,Blepharitis
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0005747,0.01,1.0,Blepharospasm
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0006142,0.01,1.0,Breast cancer
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0221201,0.01,1.0,Rash macular
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0746883,0.1,1.0,Febrile neutropenia
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0852625,0.1,1.0,Injection site erythema
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0003467,0.01,1.0,Anxiety
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0858635,0.01,1.0,Pharyngolaryngeal pain
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0000833,0.01,1.0,Abscess
DB00938,Salmeterol,5152,CID100005152,CID000005152,C0040822,0.01,1.0,Tremor
DB00938,Salmeterol,5152,CID100005152,CID000005152,C0030252,0.01,1.0,Palpitations
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0001925,0.01,1.0,Albuminuria
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0002170,0.01,1.0,Alopecia
DB00938,Salmeterol,5152,CID100005152,CID000005152,C0026821,0.01,1.0,Muscle spasms
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0002453,0.01,1.0,Amenorrhoea
DB00938,Salmeterol,5152,CID100005152,CID000005152,C0018681,0.01,1.0,Headache
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0002884,0.01,1.0,Hypochromic anaemia
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0002940,0.01,1.0,Aneurysm
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0002962,0.01,1.0,Angina pectoris
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0917801,0.01,1.0,Insomnia
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0877153,0.01,1.0,Neutropenic sepsis
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0006277,0.01,1.0,Bronchitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0151828,0.1,1.0,Injection site pain
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0006384,0.01,1.0,Bundle branch block
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0033774,0.01,1.0,Pruritus
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0032285,0.1,1.0,Pneumonia
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0031350,0.01,1.0,Pharyngitis
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0009806,0.01,1.0,Constipation
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0031256,0.1,1.0,Petechiae
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0030312,0.01,1.0,Pancytopenia
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0028259,0.01,1.0,Nodule
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0011124,0.01,1.0,Libido decreased
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0027947,0.1,1.0,Neutropenia
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0011206,0.01,1.0,Delirium
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0011253,0.01,1.0,Delusion
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0027497,0.1,1.0,Nausea
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0011551,0.01,1.0,Depersonalisation
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0011603,0.01,1.0,Dermatitis
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0011630,0.01,1.0,Fungal skin infection
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0009763,0.01,1.0,Conjunctivitis
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0006444,0.01,1.0,Bursitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0034150,0.01,1.0,Purpura
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0151735,0.1,1.0,Injection site reaction
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0151699,0.01,1.0,Haemorrhage intracranial
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0043096,0.01,1.0,Weight decreased
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0042963,0.1,1.0,Vomiting
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0007642,0.01,1.0,Cellulitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0042029,0.01,1.0,Urinary tract infection
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0041912,0.01,1.0,Upper respiratory tract infection
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0007859,0.01,1.0,Neck pain
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0008031,0.01,1.0,Chest pain
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0041834,0.01,1.0,Erythema
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0040034,0.1,1.0,Thrombocytopenia
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0038362,0.01,1.0,Stomatitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0037199,0.01,1.0,Sinusitis
DB00928,Azacitidine,9444,CID100001805,CID000009444,C0035455,0.01,1.0,Rhinitis
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0857073,0.01,1.0,Peripheral coldness
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0004604,0.01,1.0,Back pain
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0026821,0.01,1.0,Muscle spasms
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0042963,0.01,1.0,Vomiting
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0020538,0.01,1.0,Hypertension
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0040822,0.01,1.0,Tremor
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0020651,0.01,1.0,Orthostatic hypotension
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0030252,0.01,1.0,Palpitations
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0020580,0.01,1.0,Hypoaesthesia
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0016382,0.01,1.0,Flushing
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0013404,0.01,1.0,Dyspnoea
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0011991,0.01,1.0,Diarrhoea
DB00952,Naratriptan,4440,CID100004440,CID000004440,C2242996,0.01,1.0,Paraesthesia
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0027497,0.01,1.0,Nausea
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0234193,0.01,1.0,Feeling hot
DB00953,Rizatriptan,5078,CID100005078,CID000005078,C0235146,0.01,1.0,Euphoric mood
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0018834,0.01,1.0,Dyspepsia
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0018681,0.01,1.0,Headache
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0003864,0.01,1.0,Arthritis
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0003862,0.01,1.0,Musculoskeletal discomfort
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0009806,0.01,1.0,Constipation
DB00962,Zaleplon,5719,CID100005719,CID000005719,C0003467,0.01,1.0,Anxiety
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0011991,0.01,1.0,Diarrhoea
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0012833,0.01,1.0,Dizziness
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0013404,0.01,1.0,Dyspnoea
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0015230,0.01,1.0,Rash
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0015672,0.01,1.0,Fatigue
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0016204,0.01,1.0,Flatulence
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0149931,0.01,1.0,Migraine
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0085636,0.01,1.0,Photophobia
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0030252,0.01,1.0,Palpitations
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0042963,0.01,1.0,Vomiting
DB00949,Felbamate,3331,CID100003331,CID000003331,C0231218,0.01,1.0,Malaise
DB00949,Felbamate,3331,CID100003331,CID000003331,C0151904,0.01,1.0,Aspartate aminotransferase increased
DB00949,Felbamate,3331,CID100003331,CID000003331,C0085631,0.01,1.0,Agitation
DB00949,Felbamate,3331,CID100003331,CID000003331,C0043094,0.01,1.0,Weight increased
DB00949,Felbamate,3331,CID100003331,CID000003331,C0039231,0.01,1.0,Tachycardia
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0085649,0.01,1.0,Oedema peripheral
DB00949,Felbamate,3331,CID100003331,CID000003331,C0033774,0.01,1.0,Pruritus
DB00949,Felbamate,3331,CID100003331,CID000003331,C0030252,0.01,1.0,Palpitations
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0221512,0.01,1.0,Stomach ache
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0231807,0.01,1.0,Dyspnoea exertional
DB00949,Felbamate,3331,CID100003331,CID000003331,C0004093,0.01,1.0,Asthenia
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0277925,0.01,1.0,Peripheral coldness
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0428977,0.01,1.0,Bradycardia
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0043352,0.01,1.0,Dry mouth
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0042963,0.01,1.0,Vomiting
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0042571,0.01,1.0,Vertigo
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0030554,0.01,1.0,Paraesthesia
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0030193,0.01,1.0,Pain
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0027497,0.01,1.0,Nausea
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0033774,0.01,1.0,Pruritus
DB00952,Naratriptan,4440,CID100004440,CID000004440,C0009450,0.01,1.0,Infection
DB00264,Metoprolol,4171,CID100004171,CID000004171,C0039070,0.01,1.0,Syncope
DB00949,Felbamate,3331,CID100003331,CID000003331,C1457883,0.01,1.0,Aggression
DB00949,Felbamate,3331,CID100003331,CID000003331,C0392171,0.01,1.0,Influenza like illness
DB00268,Ropinirole,5095,CID100005095,CID000005095,C0151836,0.01,1.0,Paranoid reaction
DB00904,Ondansetron,4595,CID100004595,CID000004595,C0016382,0.01,1.0,Flushing
DB00843,Donepezil,3152,CID100003152,CID000003152,C0428977,0.01,1.0,Bradycardia
DB00843,Donepezil,3152,CID100003152,CID000003152,C0700590,0.01,1.0,Sweating increased
DB00843,Donepezil,3152,CID100003152,CID000003152,C0600142,0.01,1.0,Menopausal symptoms
DB00843,Donepezil,3152,CID100003152,CID000003152,C0575081,0.01,1.0,Gait disturbance
DB00843,Donepezil,3152,CID100003152,CID000003152,C0574067,0.01,1.0,Cough
DB00843,Donepezil,3152,CID100003152,CID000003152,C0522055,0.01,1.0,Electrocardiogram abnormal
DB00843,Donepezil,3152,CID100003152,CID000003152,C0344232,0.01,1.0,Vision blurred
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0042963,0.1,1.0,Vomiting
DB00843,Donepezil,3152,CID100003152,CID000003152,C0242429,0.01,1.0,Oropharyngeal pain
DB00843,Donepezil,3152,CID100003152,CID000003152,C0235939,0.01,1.0,Crying
DB00843,Donepezil,3152,CID100003152,CID000003152,C0235266,0.01,1.0,Eye irritation
DB00843,Donepezil,3152,CID100003152,CID000003152,C0233569,0.01,1.0,Agitation
DB00843,Donepezil,3152,CID100003152,CID000003152,C1291077,0.01,1.0,Abdominal bloating
DB00273,Topiramate,5284627,CID100005514,CID005284627,C0042109,0.01,1.0,Urticaria
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0023380,0.1,1.0,Lethargy
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0018681,0.01,1.0,Headache
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0018520,0.01,1.0,Breath odour
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0017160,0.01,1.0,Gastroenteritis
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0015967,0.1,1.0,Body temperature increased
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0015230,0.01,1.0,Dermatitis
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0013395,0.01,1.0,Dyspepsia
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0011991,0.1,1.0,Diarrhoea
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0004093,0.01,1.0,Asthenia
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0003123,0.1,1.0,Decreased appetite
DB00847,Cysteamine,6058,CID100006058,CID000006058,C0000737,0.01,1.0,Gastrointestinal pain
DB00843,Donepezil,3152,CID100003152,CID000003152,C0232493,0.01,1.0,Abdominal pain upper
DB00843,Donepezil,3152,CID100003152,CID000003152,C0036572,0.01,1.0,Convulsion
DB00843,Donepezil,3152,CID100003152,CID000003152,C0032285,0.01,1.0,Pneumonia
DB00843,Donepezil,3152,CID100003152,CID000003152,C0031350,0.01,1.0,Pharyngitis
DB00843,Donepezil,3152,CID100003152,CID000003152,C0030554,0.01,1.0,Paraesthesia
DB00843,Donepezil,3152,CID100003152,CID000003152,C0028734,0.01,1.0,Nocturia
DB00843,Donepezil,3152,CID100003152,CID000003152,C0027769,0.01,1.0,Tension
DB00843,Donepezil,3152,CID100003152,CID000003152,C0026946,0.01,1.0,Fungal infection
DB00843,Donepezil,3152,CID100003152,CID000003152,C0022107,0.01,1.0,Irritability
DB00843,Donepezil,3152,CID100003152,CID000003152,C0021400,0.01,1.0,Influenza
DB00843,Donepezil,3152,CID100003152,CID000003152,C0021177,0.01,1.0,Disturbance in sexual arousal
DB00843,Donepezil,3152,CID100003152,CID000003152,C0020649,0.01,1.0,Hypotension
DB00843,Donepezil,3152,CID100003152,CID000003152,C0020538,0.01,1.0,Hypertension
DB00843,Donepezil,3152,CID100003152,CID000003152,C0018965,0.01,1.0,Haematuria
DB00843,Donepezil,3152,CID100003152,CID000003152,C0018801,0.01,1.0,Cardiac failure
DB00843,Donepezil,3152,CID100003152,CID000003152,C0033774,0.01,1.0,Pruritus
DB00843,Donepezil,3152,CID100003152,CID000003152,C0037299,0.01,1.0,Skin ulcer
DB00843,Donepezil,3152,CID100003152,CID000003152,C0151849,0.01,1.0,Blood alkaline phosphatase increased
DB00843,Donepezil,3152,CID100003152,CID000003152,C0040460,0.01,1.0,Toothache
DB00843,Donepezil,3152,CID100003152,CID000003152,C0151754,0.01,1.0,Blood lactate dehydrogenase increased
DB00843,Donepezil,3152,CID100003152,CID000003152,C0086543,0.01,1.0,Cataract
DB00843,Donepezil,3152,CID100003152,CID000003152,C0085649,0.01,1.0,Oedema peripheral
DB00843,Donepezil,3152,CID100003152,CID000003152,C0085631,0.01,1.0,Agitation
DB00843,Donepezil,3152,CID100003152,CID000003152,C0043096,0.01,1.0,Weight decreased
